strategy,symbol,n_trades,total_pnl_usdt,gross_pnl_usdt,total_fees_usdt,win_rate_pct,sharpe,sortino,calmar,max_drawdown_pct,profit_factor,group,timeframe
A_Bollinger Band Reversion,BNB_USDT,1114,-708.49,116.97,825.46,64.4,-0.15,-0.017,-0.041,-22.81,0.95,A_Original,1h
A_MACD Momentum,LTC_USDT,3282,-955.04,1615.54,2570.59,36.7,-0.15,-0.071,-0.043,-29.7,0.97,A_Original,1h
B_Volatility Breakout (TTM Squeeze),NEAR_USDT,269,-452.55,-26.93,425.62,47.2,-0.154,-0.019,-0.092,-10.18,0.93,B_New,1h
B_Volatility Breakout (TTM Squeeze),AVAX_USDT,291,-586.19,-162.84,423.35,44.7,-0.155,-0.02,-0.062,-19.44,0.93,B_New,1h
B_Futures Short RF Model,ICP_USDT,914,-766.17,408.16,1174.33,44.3,-0.16,-0.045,-0.074,-24.6,0.96,B_New,1h
B_Ornstein-Uhlenbeck Filter,APT_USDT,1662,-528.03,1610.26,2138.3,51.6,-0.172,-0.057,-0.085,-18.93,0.97,B_New,1h
B_Volatility Breakout (TTM Squeeze),DOT_USDT,307,-545.83,-191.33,354.5,46.9,-0.176,-0.021,-0.089,-12.72,0.93,B_New,1h
B_MTF SMA-200 Filter,BTC_USDT,3297,-1070.02,1570.27,2640.29,35.2,-0.178,-0.064,-0.057,-24.32,0.97,B_New,1h
B_OFI Momentum,BTC_USDT,2301,-766.12,967.96,1734.08,38.9,-0.178,-0.054,-0.055,-17.98,0.96,B_New,1h
B_OFI Momentum,LINK_USDT,2023,-1051.6,595.47,1647.07,44.8,-0.185,-0.056,-0.069,-23.88,0.97,B_New,1h
B_Futures Short RF Model,DOT_USDT,1081,-933.68,291.31,1224.99,46.0,-0.192,-0.047,-0.074,-26.64,0.96,B_New,1h
A_Bollinger Band Reversion,UNI_USDT,668,-688.21,-20.22,667.98,62.1,-0.194,-0.024,-0.101,-14.46,0.94,A_Original,1h
B_Donchian Breakout,APT_USDT,230,-430.13,820.53,1250.66,44.8,-0.198,-0.031,-0.099,-13.19,0.93,B_New,1h
B_MTF SMA-200 Filter,ATOM_USDT,2783,-1567.96,1568.13,3136.09,35.9,-0.202,-0.082,-0.082,-30.77,0.96,B_New,1h
B_Donchian Breakout,DOGE_USDT,326,-6855.21,-6663.58,191.62,46.6,-0.21,-0.012,-0.218,-78.38,0.47,B_New,1h
A_Ensemble A (RSI+MACD+BB),NEAR_USDT,2604,-947.85,826.46,1774.31,42.3,-0.214,-0.088,-0.101,-19.93,0.97,A_Original,1h
A_RSI Mean Reversion,BNB_USDT,142,-442.55,-332.66,109.88,51.4,-0.219,-0.011,-0.067,-8.57,0.85,A_Original,1h
B_Ornstein-Uhlenbeck Filter,ATOM_USDT,3441,-1162.82,1487.78,2650.6,55.0,-0.223,-0.06,-0.11,-16.67,0.96,B_New,1h
B_GARCH Volatility Position Sizing,APT_USDT,352,-676.36,918.05,1594.41,46.9,-0.224,-0.044,-0.093,-22.19,0.94,B_New,1h
A_RSI Mean Reversion,SUI_USDT,44,-192.39,-83.94,108.45,54.5,-0.229,-0.011,-0.138,-6.24,0.86,A_Original,1h
B_Trend RF Model,APT_USDT,933,-726.84,1413.34,2140.17,39.4,-0.229,-0.082,-0.114,-19.59,0.96,B_New,1h
B_Futures Short RF Model,LTC_USDT,1724,-1420.76,66.66,1487.42,44.8,-0.24,-0.056,-0.114,-17.25,0.94,B_New,1h
B_OU Mean-Reversion Entry,XRP_USDT,2,-13.56,-12.96,0.6,50.0,-0.255,0.0,-0.1,-0.19,0.29,B_New,1h
B_Ornstein-Uhlenbeck Filter,ADA_USDT,3650,-1429.59,1071.79,2501.39,52.3,-0.256,-0.078,-0.082,-24.08,0.96,B_New,1h
A_Bollinger Band Reversion,BTC_USDT,1154,-854.52,40.02,894.53,64.6,-0.261,-0.031,-0.084,-13.09,0.93,A_Original,1h
B_Keltner Channel Breakout,UNI_USDT,643,-1132.03,-313.44,818.59,43.5,-0.268,-0.059,-0.112,-21.72,0.93,B_New,1h
B_Volatility Breakout (TTM Squeeze),SOL_USDT,286,-907.66,-578.72,328.94,46.2,-0.275,-0.037,-0.138,-14.13,0.88,B_New,1h
A_Bollinger Band Reversion,DOGE_USDT,849,-942.56,-80.67,861.89,60.7,-0.276,-0.034,-0.096,-16.56,0.92,A_Original,1h
A_MACD Momentum,NEAR_USDT,2113,-1369.35,225.93,1595.28,37.6,-0.29,-0.138,-0.132,-22.44,0.95,A_Original,1h
B_Trend RF Model,UNI_USDT,1373,-1372.33,-125.09,1247.24,39.4,-0.295,-0.087,-0.151,-19.78,0.94,B_New,1h
B_Keltner Channel Breakout,ATOM_USDT,861,-1642.47,-198.09,1444.39,46.1,-0.309,-0.065,-0.106,-24.91,0.92,B_New,1h
"B_SuperTrend (ATR×3, 10)",ATOM_USDT,738,-1339.1,-262.4,1076.7,37.4,-0.319,-0.076,-0.077,-27.62,0.92,B_New,1h
A_RSI Mean Reversion,ETH_USDT,175,-551.35,-407.07,144.28,50.3,-0.325,-0.021,-0.076,-9.35,0.82,A_Original,1h
A_MACD Momentum,ICP_USDT,1844,-1258.11,272.16,1530.27,37.7,-0.332,-0.15,-0.122,-25.04,0.94,A_Original,1h
B_MTF SMA-200 Filter,LTC_USDT,3447,-2292.29,425.4,2717.69,33.7,-0.335,-0.136,-0.094,-35.17,0.94,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SUI_USDT,1378,-630.29,668.01,1298.3,52.0,-0.336,-0.11,-0.232,-12.38,0.96,B_New,1h
B_Volatility Breakout (TTM Squeeze),LINK_USDT,414,-1151.43,-702.43,449.0,43.0,-0.337,-0.044,-0.105,-17.32,0.88,B_New,1h
B_Donchian Breakout,LTC_USDT,450,-1305.8,-707.89,597.91,44.4,-0.344,-0.043,-0.126,-14.23,0.87,B_New,1h
B_MACD Centerline Cross + Divergence,APT_USDT,1376,-870.23,940.04,1810.27,46.7,-0.345,-0.123,-0.134,-19.96,0.94,B_New,1h
B_OFI Momentum,ICP_USDT,1360,-1278.01,-19.12,1258.89,43.5,-0.351,-0.106,-0.141,-22.08,0.94,B_New,1h
A_RSI Mean Reversion,BTC_USDT,176,-638.22,-476.26,161.96,51.1,-0.356,-0.021,-0.073,-11.24,0.79,A_Original,1h
B_Ornstein-Uhlenbeck Filter,DOGE_USDT,2846,-1557.4,379.35,1936.75,52.0,-0.358,-0.098,-0.142,-19.1,0.94,B_New,1h
B_OU Mean-Reversion Entry,LTC_USDT,1,-4.52,-4.22,0.3,0.0,-0.36,0.0,-0.129,-0.05,0.0,B_New,1h
B_VWAP Reversion,LINK_USDT,2849,-1748.3,249.73,1998.02,60.7,-0.361,-0.084,-0.114,-25.1,0.94,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ICP_USDT,2682,-1212.54,828.88,2041.42,53.3,-0.363,-0.107,-0.141,-20.87,0.95,B_New,1h
A_Ensemble A (RSI+MACD+BB),LTC_USDT,4029,-1710.33,986.56,2696.89,40.1,-0.373,-0.154,-0.077,-31.01,0.95,A_Original,1h
B_OFI Momentum,LTC_USDT,2421,-1846.56,-15.89,1830.67,42.9,-0.374,-0.108,-0.079,-32.87,0.94,B_New,1h
B_Ornstein-Uhlenbeck Filter,BNB_USDT,3507,-1839.72,280.55,2120.27,51.4,-0.376,-0.113,-0.101,-25.31,0.94,B_New,1h
A_MACD Momentum,ATOM_USDT,2797,-1952.23,391.04,2343.27,38.0,-0.386,-0.173,-0.1,-31.82,0.94,A_Original,1h
A_MACD Momentum,HBAR_USDT,2606,-2241.52,-537.28,1704.25,36.9,-0.39,-0.199,-0.107,-39.12,0.92,A_Original,1h
B_Trend RF Model,ATOM_USDT,1908,-2105.55,-96.39,2009.16,39.7,-0.39,-0.132,-0.12,-28.99,0.93,B_New,1h
B_MTF SMA-200 Filter,TRX_USDT,2979,-2252.8,398.37,2651.17,32.6,-0.401,-0.159,-0.133,-26.9,0.93,B_New,1h
B_VWAP Reversion,ADA_USDT,3051,-1871.47,144.63,2016.1,60.6,-0.402,-0.081,-0.096,-27.61,0.93,B_New,1h
B_VWAP Reversion,AVAX_USDT,2222,-1549.19,356.78,1905.97,58.7,-0.408,-0.095,-0.116,-28.68,0.95,B_New,1h
B_OU Mean-Reversion Entry,HBAR_USDT,1,-23.26,-22.96,0.3,0.0,-0.41,0.0,-0.168,-0.23,0.0,B_New,1h
A_Ensemble A (RSI+MACD+BB),ADA_USDT,3991,-1917.68,758.11,2675.79,41.0,-0.423,-0.166,-0.108,-25.24,0.95,A_Original,1h
A_Ensemble A (RSI+MACD+BB),HBAR_USDT,3248,-1842.5,156.66,1999.16,40.3,-0.423,-0.19,-0.152,-22.11,0.94,A_Original,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BNB_USDT,4254,-2098.53,332.42,2430.94,52.6,-0.45,-0.129,-0.104,-28.56,0.94,B_New,1h
B_Scalping RF Model (1m),SHIB_USDT,3791,-1566.98,585.63,2152.61,47.3,-0.452,-0.187,-0.149,-26.58,0.95,B_New,1h
B_MTF SMA-200 Filter,SUI_USDT,972,-1150.91,349.11,1500.01,35.2,-0.454,-0.192,-0.249,-21.37,0.93,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ATOM_USDT,4097,-2169.01,645.18,2814.19,54.0,-0.466,-0.14,-0.134,-26.69,0.94,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ADA_USDT,4443,-2309.87,398.8,2708.67,52.4,-0.468,-0.142,-0.106,-31.65,0.94,B_New,1h
B_Scalping RF Model (1m),ICP_USDT,3898,-1813.97,995.64,2809.6,48.0,-0.472,-0.184,-0.14,-32.3,0.95,B_New,1h
B_Volatility Breakout (TTM Squeeze),DOGE_USDT,386,-1338.64,-963.33,375.31,40.2,-0.48,-0.067,-0.153,-14.98,0.82,B_New,1h
A_RSI Mean Reversion,TRX_USDT,173,-773.28,-507.82,265.46,45.1,-0.484,-0.034,-0.148,-7.73,0.74,A_Original,1h
B_Volatility Breakout (TTM Squeeze),ICP_USDT,275,-979.27,-601.38,377.89,41.8,-0.484,-0.066,-0.117,-20.02,0.84,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LINK_USDT,4103,-2246.71,212.96,2459.67,53.3,-0.502,-0.159,-0.148,-25.35,0.94,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOGE_USDT,3428,-2480.7,-428.8,2051.89,52.4,-0.507,-0.134,-0.16,-28.17,0.91,B_New,1h
B_Futures Short RF Model,ATOM_USDT,1507,-2498.89,-930.66,1568.23,44.2,-0.512,-0.131,-0.141,-29.71,0.91,B_New,1h
B_OU Mean-Reversion Entry,DOT_USDT,2,-15.07,-14.47,0.6,0.0,-0.512,-0.004,-0.203,-0.15,0.0,B_New,1h
B_VWAP Reversion,BNB_USDT,2503,-2153.54,-668.02,1485.52,60.0,-0.526,-0.098,-0.116,-26.3,0.91,B_New,1h
B_Trend RF Model,LTC_USDT,1891,-2746.42,-1334.6,1411.82,40.7,-0.53,-0.15,-0.14,-29.04,0.9,B_New,1h
B_OFI Momentum,NEAR_USDT,1549,-2257.53,-924.17,1333.36,42.6,-0.549,-0.174,-0.162,-31.46,0.91,B_New,1h
B_Funding Rate Arb,BNB_USDT,3,-83.88,-53.45,30.43,0.0,-0.549,-0.006,-0.128,-0.84,0.0,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),APT_USDT,1952,-1300.94,828.74,2129.68,52.3,-0.555,-0.173,-0.176,-23.24,0.93,B_New,1h
B_VWAP Reversion,ATOM_USDT,2862,-2541.41,-281.89,2259.52,60.1,-0.569,-0.119,-0.132,-32.42,0.92,B_New,1h
A_Bollinger Band Reversion,APT_USDT,471,-1146.76,-4.3,1142.46,60.9,-0.571,-0.072,-0.206,-17.32,0.86,A_Original,1h
B_Volatility Breakout (TTM Squeeze),LTC_USDT,462,-2044.8,-1633.32,411.48,39.2,-0.579,-0.083,-0.129,-22.62,0.79,B_New,1h
A_MACD Momentum,SUI_USDT,965,-1160.37,-140.5,1019.87,37.1,-0.582,-0.3,-0.344,-15.57,0.91,A_Original,1h
B_OFI Momentum,TRX_USDT,2169,-2159.17,-504.59,1654.58,39.4,-0.588,-0.184,-0.126,-27.05,0.9,B_New,1h
A_Ensemble A (RSI+MACD+BB),TRX_USDT,3689,-2146.15,200.86,2347.01,39.4,-0.59,-0.216,-0.139,-24.42,0.92,A_Original,1h
A_Ensemble A (RSI+MACD+BB),BTC_USDT,3995,-1940.58,514.7,2455.28,40.4,-0.591,-0.2,-0.108,-24.4,0.92,A_Original,1h
B_OFI Momentum,SUI_USDT,687,-1107.94,-236.31,871.63,42.1,-0.604,-0.188,-0.309,-16.52,0.9,B_New,1h
B_Funding Rate Arb,APT_USDT,10,-397.02,-104.26,292.76,30.0,-0.605,-0.014,-0.205,-5.87,0.37,B_New,1h
A_Bollinger Band Reversion,TRX_USDT,968,-1816.39,-867.26,949.13,58.5,-0.61,-0.08,-0.147,-19.11,0.85,A_Original,1h
B_Ichimoku Cloud,UNI_USDT,976,-2770.63,-1760.99,1009.64,37.9,-0.613,-0.147,-0.17,-38.03,0.88,B_New,1h
A_Ensemble A (RSI+MACD+BB),APT_USDT,1677,-1281.92,651.24,1933.16,41.8,-0.614,-0.245,-0.188,-21.39,0.92,A_Original,1h
B_VWAP Reversion,DOT_USDT,1982,-2072.09,-645.18,1426.91,59.9,-0.618,-0.125,-0.204,-22.5,0.9,B_New,1h
B_Elliott Wave + Base ML,APT_USDT,422,-1694.37,-92.1,1602.27,38.4,-0.632,-0.167,-0.185,-29.19,0.85,B_New,1h
B_MACD Centerline Cross + Divergence,UNI_USDT,2004,-2350.69,-974.13,1376.56,45.0,-0.637,-0.176,-0.182,-29.44,0.9,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),AVAX_USDT,3154,-2367.14,-49.0,2318.15,52.0,-0.642,-0.209,-0.156,-33.97,0.93,B_New,1h
B_OFI Momentum,HBAR_USDT,1864,-3155.06,-1984.03,1171.03,43.3,-0.648,-0.188,-0.14,-44.13,0.86,B_New,1h
A_Ensemble A (RSI+MACD+BB),UNI_USDT,2496,-2298.78,-584.7,1714.08,41.6,-0.65,-0.217,-0.173,-30.18,0.92,A_Original,1h
B_VWAP Reversion,UNI_USDT,2118,-2484.64,-1128.15,1356.49,59.0,-0.691,-0.141,-0.211,-27.0,0.89,B_New,1h
B_MTF SMA-200 Filter,UNI_USDT,2050,-3774.75,-2269.59,1505.15,35.3,-0.7,-0.183,-0.244,-38.12,0.86,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOT_USDT,2924,-2296.17,-356.68,1939.48,52.4,-0.701,-0.209,-0.207,-24.85,0.91,B_New,1h
B_Futures Short RF Model,APT_USDT,700,-1874.76,-127.95,1746.81,43.3,-0.702,-0.169,-0.218,-27.57,0.86,B_New,1h
B_Ornstein-Uhlenbeck Filter,DOT_USDT,2434,-2357.8,-668.4,1689.4,52.1,-0.715,-0.199,-0.208,-25.43,0.9,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SHIB_USDT,2345,-2083.8,-911.27,1172.52,51.8,-0.725,-0.218,-0.213,-25.35,0.9,B_New,1h
B_Ichimoku Cloud,SUI_USDT,466,-1572.18,-627.96,944.22,36.1,-0.728,-0.271,-0.352,-20.89,0.87,B_New,1h
B_Ornstein-Uhlenbeck Filter,LINK_USDT,3399,-2942.94,-927.7,2015.24,52.4,-0.741,-0.219,-0.16,-32.03,0.9,B_New,1h
B_VWAP Reversion,BTC_USDT,2095,-2322.55,-963.49,1359.06,59.2,-0.743,-0.129,-0.126,-25.64,0.87,B_New,1h
B_Ornstein-Uhlenbeck Filter,BTC_USDT,3187,-2566.26,-568.51,1997.75,47.4,-0.763,-0.207,-0.128,-28.18,0.89,B_New,1h
B_Ornstein-Uhlenbeck Filter,SHIB_USDT,1919,-1941.2,-942.91,998.29,51.2,-0.779,-0.214,-0.235,-21.27,0.89,B_New,1h
B_OFI Momentum,UNI_USDT,1493,-2979.54,-1905.96,1073.58,43.6,-0.791,-0.181,-0.205,-34.19,0.86,B_New,1h
B_Ornstein-Uhlenbeck Filter,ETH_USDT,3428,-3348.09,-1424.22,1923.87,50.5,-0.849,-0.243,-0.143,-35.06,0.87,B_New,1h
B_OFI Momentum,ATOM_USDT,2040,-3574.15,-1975.05,1599.09,44.4,-0.866,-0.231,-0.159,-40.22,0.85,B_New,1h
B_VWAP Reversion,APT_USDT,1411,-1839.72,-46.38,1793.34,58.9,-0.882,-0.194,-0.214,-27.5,0.88,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BTC_USDT,3842,-2907.57,-662.25,2245.32,48.6,-0.885,-0.248,-0.134,-31.07,0.89,B_New,1h
B_Scalping RF Model (1m),APT_USDT,2877,-2134.29,717.25,2851.55,47.5,-0.919,-0.393,-0.236,-29.36,0.91,B_New,1h
A_MACD Momentum,UNI_USDT,2033,-3302.69,-1974.85,1327.84,37.3,-0.919,-0.302,-0.238,-33.24,0.86,A_Original,1h
B_VWAP Reversion,XRP_USDT,2441,-3297.13,-1882.13,1415.0,58.9,-0.92,-0.173,-0.157,-34.82,0.85,B_New,1h
B_Ornstein-Uhlenbeck Filter,LTC_USDT,3610,-3730.47,-1626.86,2103.62,52.3,-0.927,-0.256,-0.145,-40.34,0.87,B_New,1h
B_VWAP Reversion,SUI_USDT,1013,-1531.97,-493.01,1038.97,59.5,-0.929,-0.197,-0.383,-18.69,0.87,B_New,1h
B_VWAP Reversion,LTC_USDT,2867,-3648.7,-1926.45,1722.25,58.9,-0.943,-0.187,-0.136,-41.8,0.86,B_New,1h
B_Scalping RF Model (1m),DOT_USDT,4053,-3124.17,-856.5,2267.67,46.7,-0.969,-0.399,-0.228,-32.01,0.89,B_New,1h
B_Donchian Breakout,UNI_USDT,425,-3004.12,-2521.17,482.96,41.6,-0.969,-0.125,-0.207,-34.28,0.73,B_New,1h
B_Scalping RF Model (1m),LTC_USDT,6404,-4357.62,-1056.59,3301.03,45.4,-1.003,-0.426,-0.159,-44.92,0.9,B_New,1h
B_Scalping RF Model (1m),ETH_USDT,6070,-4135.74,-1001.54,3134.2,45.5,-1.032,-0.428,-0.151,-43.01,0.9,B_New,1h
B_Scalping RF Model (1m),XRP_USDT,5958,-3950.41,-643.51,3306.9,46.2,-1.066,-0.424,-0.157,-43.47,0.9,B_New,1h
B_Scalping RF Model (1m),ATOM_USDT,5510,-4358.42,-1217.42,3141.01,46.7,-1.071,-0.461,-0.182,-44.97,0.89,B_New,1h
B_Scalping RF Model (1m),SOL_USDT,3857,-3699.16,-1703.48,1995.68,48.1,-1.09,-0.427,-0.245,-37.15,0.89,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LTC_USDT,4318,-4255.75,-1942.17,2313.58,52.8,-1.099,-0.312,-0.146,-47.42,0.87,B_New,1h
B_VWAP Reversion,ETH_USDT,2553,-3786.2,-2325.41,1460.79,58.2,-1.101,-0.209,-0.144,-40.49,0.83,B_New,1h
B_Scalping RF Model (1m),AVAX_USDT,4197,-3894.72,-1631.41,2263.31,47.0,-1.112,-0.473,-0.235,-40.36,0.88,B_New,1h
B_Scalping RF Model (1m),NEAR_USDT,3985,-3887.22,-1720.31,2166.91,47.5,-1.118,-0.489,-0.228,-41.92,0.89,B_New,1h
B_Scalping RF Model (1m),ADA_USDT,6427,-4842.98,-1604.27,3238.71,47.0,-1.12,-0.431,-0.154,-53.33,0.89,B_New,1h
B_Scalping RF Model (1m),LINK_USDT,5123,-4633.49,-2216.14,2417.34,47.6,-1.161,-0.476,-0.191,-46.86,0.88,B_New,1h
B_Volatility Breakout (TTM Squeeze),ATOM_USDT,391,-3332.91,-2822.26,510.64,40.9,-1.163,-0.121,-0.165,-35.47,0.63,B_New,1h
B_Ornstein-Uhlenbeck Filter,TRX_USDT,3126,-3856.1,-1978.4,1877.7,48.1,-1.175,-0.331,-0.165,-40.81,0.83,B_New,1h
B_Scalping RF Model (1m),DOGE_USDT,5241,-4216.45,-1571.18,2645.27,45.4,-1.178,-0.423,-0.194,-43.69,0.87,B_New,1h
B_Ornstein-Uhlenbeck Filter,XRP_USDT,3102,-4461.22,-2826.35,1634.87,50.6,-1.208,-0.303,-0.175,-45.41,0.81,B_New,1h
A_Ensemble A (RSI+MACD+BB),SUI_USDT,1179,-1777.46,-744.5,1032.96,40.5,-1.214,-0.503,-0.395,-21.21,0.86,A_Original,1h
B_Ornstein-Uhlenbeck Filter,UNI_USDT,2565,-3832.15,-2377.99,1454.16,51.9,-1.219,-0.326,-0.228,-41.55,0.84,B_New,1h
B_VWAP Reversion,TRX_USDT,2058,-3925.2,-2615.91,1309.29,59.7,-1.264,-0.221,-0.164,-41.8,0.81,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ETH_USDT,4165,-4603.9,-2635.71,1968.19,51.1,-1.284,-0.359,-0.158,-47.38,0.83,B_New,1h
B_Scalping RF Model (1m),HBAR_USDT,5023,-4838.85,-2384.72,2454.13,47.0,-1.321,-0.537,-0.204,-51.71,0.87,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),XRP_USDT,3781,-4768.41,-2955.5,1812.91,50.9,-1.374,-0.362,-0.173,-50.3,0.82,B_New,1h
B_Scalping RF Model (1m),BNB_USDT,5794,-5332.11,-2974.84,2357.27,44.5,-1.404,-0.497,-0.173,-53.55,0.84,B_New,1h
B_Volatility Breakout (TTM Squeeze),SUI_USDT,126,-1641.64,-1338.69,302.95,38.1,-1.445,-0.157,-0.413,-18.63,0.57,B_New,1h
B_Scalping RF Model (1m),UNI_USDT,3900,-4787.48,-2961.0,1826.48,47.8,-1.469,-0.499,-0.262,-47.87,0.84,B_New,1h
B_Scalping RF Model (1m),BTC_USDT,6175,-4702.15,-1797.12,2905.03,43.3,-1.479,-0.558,-0.158,-48.03,0.84,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),UNI_USDT,3054,-4761.12,-3281.63,1479.49,52.0,-1.536,-0.42,-0.257,-48.47,0.8,B_New,1h
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),TRX_USDT,3709,-4749.2,-2809.66,1939.53,48.6,-1.56,-0.424,-0.178,-49.47,0.81,B_New,1h
B_Scalping RF Model (1m),TRX_USDT,5117,-4852.01,-2155.96,2696.05,41.9,-1.586,-0.652,-0.177,-51.16,0.84,B_New,1h
B_Scalping RF Model (1m),SUI_USDT,1895,-2944.95,-1562.47,1382.48,46.9,-1.912,-0.762,-0.447,-32.28,0.83,B_New,1h
