strategy,symbol,n_trades,total_pnl_usdt,gross_pnl_usdt,total_fees_usdt,win_rate_pct,sharpe,sortino,calmar,max_drawdown_pct,profit_factor,group
"B_SuperTrend (ATR×3, 10)",ATOM_USDT,773,-1338.64,-2.48,1336.16,37.8,-0.308,-0.073,-0.072,-28.33,0.92,B_New
B_Volatility Breakout (TTM Squeeze),NEAR_USDT,304,-923.2,-388.48,534.73,45.7,-0.315,-0.039,-0.124,-13.92,0.88,B_New
B_Ornstein-Uhlenbeck Filter,ADA_USDT,3792,-1749.78,909.95,2659.73,52.3,-0.316,-0.096,-0.098,-24.21,0.95,B_New
B_Ornstein-Uhlenbeck Filter,ATOM_USDT,3577,-1608.74,1238.26,2847.0,54.6,-0.32,-0.086,-0.132,-18.69,0.95,B_New
B_VWAP Reversion,DOGE_USDT,2615,-1530.02,530.1,2060.12,58.5,-0.324,-0.067,-0.122,-19.71,0.94,B_New
A_MACD Momentum,LTC_USDT,3586,-1921.44,930.31,2851.75,36.4,-0.335,-0.154,-0.07,-35.97,0.95,A_Original
B_OFI Momentum,ICP_USDT,1573,-1390.26,469.47,1859.72,43.6,-0.336,-0.101,-0.127,-23.25,0.94,B_New
B_Keltner Channel Breakout,ATOM_USDT,903,-1832.87,-79.57,1753.31,46.2,-0.343,-0.072,-0.11,-25.8,0.92,B_New
B_Futures Short RF Model,ATOM_USDT,639,-1597.02,-519.21,1077.81,49.5,-0.345,-0.053,-0.079,-30.87,0.91,B_New
B_OU Mean-Reversion Entry,LTC_USDT,1,-4.52,-4.22,0.3,0.0,-0.345,0.0,-0.119,-0.05,0.0,B_New
B_OFI Momentum,LINK_USDT,2236,-1856.61,67.69,1924.29,44.1,-0.347,-0.105,-0.097,-28.67,0.94,B_New
B_Volatility Breakout (TTM Squeeze),ICP_USDT,307,-844.36,-156.97,687.39,42.0,-0.353,-0.045,-0.087,-20.04,0.87,B_New
A_RSI Mean Reversion,SUI_USDT,57,-348.2,-203.36,144.84,49.1,-0.354,-0.018,-0.177,-6.61,0.79,A_Original
B_Futures Short RF Model,UNI_USDT,506,-1309.2,-497.79,811.41,48.2,-0.358,-0.052,-0.146,-16.82,0.89,B_New
B_OFI Momentum,APT_USDT,1103,-1112.44,1168.32,2280.76,40.4,-0.371,-0.133,-0.121,-27.11,0.94,B_New
A_Bollinger Band Reversion,DOGE_USDT,941,-1320.76,-300.09,1020.67,60.7,-0.372,-0.046,-0.1,-20.42,0.9,A_Original
A_RSI Mean Reversion,ETH_USDT,196,-683.97,-500.47,183.5,49.0,-0.377,-0.025,-0.087,-9.35,0.8,A_Original
B_Ornstein-Uhlenbeck Filter,BNB_USDT,3774,-1941.95,353.31,2295.26,51.5,-0.379,-0.113,-0.097,-25.82,0.94,B_New
A_RSI Mean Reversion,BTC_USDT,191,-718.8,-529.65,189.14,49.7,-0.386,-0.023,-0.075,-11.34,0.78,A_Original
B_OU Mean-Reversion Entry,HBAR_USDT,1,-23.26,-22.96,0.3,0.0,-0.389,0.0,-0.152,-0.23,0.0,B_New
B_Trend RF Model,UNI_USDT,327,-1707.54,-1263.68,443.87,48.6,-0.397,-0.038,-0.129,-25.32,0.83,B_New
B_Futures Short RF Model,ADA_USDT,688,-1778.82,-888.0,890.82,44.5,-0.407,-0.061,-0.109,-22.02,0.88,B_New
A_Bollinger Band Reversion,UNI_USDT,778,-1459.9,-549.66,910.25,61.3,-0.41,-0.053,-0.189,-14.6,0.9,A_Original
A_MACD Momentum,ATOM_USDT,2916,-2113.17,531.03,2644.2,37.8,-0.413,-0.184,-0.101,-32.81,0.94,A_Original
A_MACD Momentum,ICP_USDT,2122,-1735.81,382.19,2118.0,37.2,-0.424,-0.191,-0.128,-29.36,0.93,A_Original
B_Trend RF Model,SOL_USDT,622,-2022.12,-1047.28,974.85,48.7,-0.441,-0.071,-0.187,-20.7,0.88,B_New
A_MACD Momentum,HBAR_USDT,2894,-2623.77,-609.62,2014.15,36.8,-0.444,-0.225,-0.116,-38.89,0.91,A_Original
B_Elliott Wave + Base ML,TRX_USDT,26,-321.17,-254.86,66.31,34.6,-0.447,-0.012,-0.12,-3.44,0.46,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BNB_USDT,4567,-2200.17,418.1,2618.27,52.5,-0.449,-0.128,-0.099,-29.12,0.94,B_New
B_Donchian Breakout,SUI_USDT,218,-929.66,-286.39,643.27,41.7,-0.461,-0.073,-0.202,-15.79,0.86,B_New
B_Futures Short RF Model,LTC_USDT,728,-1925.55,-1043.84,881.71,48.4,-0.466,-0.06,-0.119,-21.09,0.86,B_New
B_Ornstein-Uhlenbeck Filter,DOGE_USDT,3119,-2091.78,120.95,2212.74,51.5,-0.467,-0.128,-0.145,-23.3,0.92,B_New
B_OU Mean-Reversion Entry,DOT_USDT,2,-15.07,-14.47,0.6,0.0,-0.476,-0.004,-0.175,-0.15,0.0,B_New
A_RSI Mean Reversion,TRX_USDT,189,-816.33,-491.82,324.51,46.0,-0.479,-0.032,-0.127,-8.47,0.74,A_Original
A_Bollinger Band Reversion,APT_USDT,501,-1032.34,212.45,1244.79,61.9,-0.483,-0.061,-0.175,-17.33,0.88,A_Original
B_Trend RF Model,LTC_USDT,905,-2401.38,-1348.66,1052.72,44.8,-0.492,-0.085,-0.097,-33.19,0.88,B_New
A_Ensemble A (RSI+MACD+BB),HBAR_USDT,3607,-2220.17,95.16,2315.33,40.3,-0.493,-0.219,-0.161,-23.18,0.93,A_Original
B_Scalping RF Model (1m),ICP_USDT,4540,-2152.52,1413.75,3566.27,48.3,-0.505,-0.199,-0.135,-35.1,0.95,B_New
A_Ensemble A (RSI+MACD+BB),ADA_USDT,4161,-2304.12,537.22,2841.34,40.8,-0.511,-0.201,-0.11,-29.15,0.94,A_Original
B_Elliott Wave + Base ML,UNI_USDT,32,-1876.23,-1829.76,46.48,37.5,-0.512,-0.011,-0.188,-19.22,0.26,B_New
B_Scalping RF Model (1m),SHIB_USDT,4541,-1954.0,566.09,2520.09,47.3,-0.517,-0.216,-0.148,-28.91,0.95,B_New
B_Futures Short RF Model,SUI_USDT,247,-963.93,-266.73,697.2,43.3,-0.518,-0.083,-0.16,-20.67,0.86,B_New
B_Funding Rate Arb,BNB_USDT,3,-83.88,-53.45,30.43,0.0,-0.527,-0.006,-0.118,-0.84,0.0,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ADA_USDT,4604,-2623.66,238.68,2862.34,52.3,-0.529,-0.16,-0.118,-31.56,0.93,B_New
B_Donchian Breakout,LTC_USDT,495,-2038.67,-1342.17,696.5,43.0,-0.53,-0.063,-0.125,-21.41,0.82,B_New
B_VWAP Reversion,LINK_USDT,3071,-2553.41,-305.61,2247.8,60.4,-0.531,-0.121,-0.126,-31.39,0.92,B_New
B_MTF SMA-200 Filter,TRX_USDT,3314,-2975.06,379.41,3354.47,32.0,-0.534,-0.21,-0.13,-33.72,0.91,B_New
B_Funding Rate Arb,APT_USDT,11,-364.13,-65.99,298.14,36.4,-0.534,-0.012,-0.177,-5.87,0.42,B_New
A_Ensemble A (RSI+MACD+BB),LTC_USDT,4382,-2431.15,538.08,2969.23,39.8,-0.536,-0.218,-0.093,-35.26,0.93,A_Original
B_MTF SMA-200 Filter,LTC_USDT,3809,-3448.45,-383.28,3065.18,33.4,-0.536,-0.218,-0.11,-44.64,0.92,B_New
B_VWAP Reversion,BNB_USDT,2662,-2330.55,-735.66,1594.89,60.1,-0.542,-0.1,-0.111,-27.65,0.9,B_New
B_MACD Centerline Cross + Divergence,APT_USDT,1468,-1367.23,613.83,1981.06,46.5,-0.552,-0.195,-0.18,-22.6,0.91,B_New
B_OFI Momentum,LTC_USDT,2636,-2677.99,-619.21,2058.78,42.4,-0.552,-0.159,-0.091,-39.95,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),APT_USDT,2053,-1354.08,938.72,2292.8,52.4,-0.552,-0.17,-0.164,-24.54,0.93,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ATOM_USDT,4256,-2595.23,411.61,3006.84,53.7,-0.563,-0.168,-0.145,-28.85,0.93,B_New
B_VWAP Reversion,ADA_USDT,3147,-2556.1,-414.88,2141.21,60.4,-0.565,-0.114,-0.12,-29.92,0.91,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LINK_USDT,4465,-2653.99,100.08,2754.07,53.1,-0.568,-0.178,-0.152,-27.17,0.93,B_New
B_VWAP Reversion,ATOM_USDT,2951,-2627.95,-197.84,2430.12,59.9,-0.577,-0.12,-0.131,-32.43,0.92,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),AVAX_USDT,3498,-2378.06,330.42,2708.48,52.3,-0.583,-0.189,-0.137,-34.36,0.94,B_New
B_MTF SMA-200 Filter,SUI_USDT,1282,-1771.16,200.23,1971.39,35.3,-0.593,-0.245,-0.248,-25.35,0.91,B_New
B_OFI Momentum,UNI_USDT,1713,-2676.69,-1337.07,1339.62,43.7,-0.6,-0.141,-0.158,-34.1,0.88,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOGE_USDT,3756,-3029.1,-712.29,2316.81,52.1,-0.603,-0.16,-0.157,-32.79,0.9,B_New
B_Elliott Wave + Base ML,SUI_USDT,9,-149.48,-127.09,22.4,44.4,-0.619,-0.013,-0.334,-1.49,0.34,B_New
B_OFI Momentum,NEAR_USDT,1747,-2708.46,-1117.65,1590.81,42.6,-0.619,-0.19,-0.152,-36.41,0.9,B_New
B_VWAP Reversion,AVAX_USDT,2454,-2407.6,-137.72,2269.89,58.5,-0.625,-0.143,-0.133,-36.05,0.92,B_New
B_OFI Momentum,TRX_USDT,2447,-2412.74,-366.91,2045.84,39.4,-0.628,-0.194,-0.116,-29.62,0.89,B_New
B_OFI Momentum,SUI_USDT,947,-1463.83,-296.11,1167.72,41.4,-0.662,-0.205,-0.264,-19.38,0.89,B_New
A_Ensemble A (RSI+MACD+BB),TRX_USDT,4151,-2521.19,267.45,2788.64,39.0,-0.67,-0.243,-0.126,-28.77,0.91,A_Original
B_VWAP Reversion,SUI_USDT,1293,-1417.9,-80.62,1337.28,60.5,-0.673,-0.138,-0.255,-19.46,0.9,B_New
A_Ensemble A (RSI+MACD+BB),APT_USDT,1789,-1451.76,640.8,2092.55,41.7,-0.676,-0.271,-0.199,-21.75,0.91,A_Original
B_Ichimoku Cloud,SUI_USDT,618,-1825.35,-551.03,1274.32,37.1,-0.678,-0.242,-0.286,-22.64,0.87,B_New
A_Ensemble A (RSI+MACD+BB),BTC_USDT,4334,-2314.1,374.49,2688.59,40.2,-0.683,-0.233,-0.107,-27.91,0.91,A_Original
A_Bollinger Band Reversion,TRX_USDT,1074,-2118.93,-939.8,1179.13,57.9,-0.683,-0.088,-0.135,-22.09,0.83,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),DOT_USDT,3344,-2485.98,-61.07,2424.91,52.5,-0.685,-0.204,-0.182,-26.79,0.91,B_New
B_OFI Momentum,HBAR_USDT,2067,-3488.69,-2096.4,1392.29,42.9,-0.687,-0.199,-0.143,-44.15,0.86,B_New
B_Ichimoku Cloud,UNI_USDT,1139,-3434.27,-2121.39,1312.88,36.7,-0.702,-0.175,-0.166,-43.39,0.87,B_New
B_Ornstein-Uhlenbeck Filter,DOT_USDT,2803,-2611.96,-480.7,2131.25,52.2,-0.724,-0.2,-0.182,-28.31,0.9,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),SHIB_USDT,2747,-2315.42,-966.11,1349.31,51.9,-0.726,-0.216,-0.187,-27.54,0.9,B_New
B_Ornstein-Uhlenbeck Filter,SHIB_USDT,2256,-2089.62,-938.62,1151.01,51.4,-0.743,-0.204,-0.184,-24.95,0.89,B_New
B_VWAP Reversion,BTC_USDT,2230,-2486.36,-991.24,1495.12,59.1,-0.759,-0.131,-0.117,-27.62,0.87,B_New
B_Ornstein-Uhlenbeck Filter,BTC_USDT,3456,-2676.72,-468.75,2207.96,47.5,-0.759,-0.206,-0.119,-29.45,0.89,B_New
B_VWAP Reversion,DOT_USDT,2258,-2809.72,-909.36,1900.36,59.9,-0.782,-0.157,-0.189,-29.64,0.88,B_New
A_MACD Momentum,SUI_USDT,1294,-1841.12,-491.92,1349.21,37.6,-0.79,-0.39,-0.316,-20.7,0.88,A_Original
B_Ornstein-Uhlenbeck Filter,LINK_USDT,3704,-3302.04,-1031.39,2270.65,52.2,-0.792,-0.233,-0.162,-33.02,0.89,B_New
B_MTF SMA-200 Filter,UNI_USDT,2392,-4478.88,-2616.51,1862.36,34.4,-0.803,-0.216,-0.223,-44.85,0.85,B_New
B_Volatility Breakout (TTM Squeeze),LTC_USDT,508,-2883.07,-2379.69,503.38,37.6,-0.817,-0.116,-0.13,-30.68,0.74,B_New
B_VWAP Reversion,UNI_USDT,2394,-3186.7,-1558.79,1627.91,59.1,-0.833,-0.167,-0.204,-32.35,0.87,B_New
B_Ornstein-Uhlenbeck Filter,ETH_USDT,3737,-3499.57,-1366.9,2132.67,50.6,-0.839,-0.238,-0.136,-35.46,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),BTC_USDT,4163,-2952.82,-483.62,2469.21,48.6,-0.852,-0.239,-0.125,-31.59,0.89,B_New
B_Donchian Breakout,UNI_USDT,482,-3015.13,-2399.77,615.36,42.1,-0.858,-0.112,-0.181,-34.09,0.75,B_New
A_Ensemble A (RSI+MACD+BB),UNI_USDT,2896,-3233.03,-1217.65,2015.38,41.1,-0.881,-0.294,-0.174,-38.55,0.89,A_Original
B_MACD Centerline Cross + Divergence,UNI_USDT,2336,-3580.43,-1923.63,1656.8,44.2,-0.951,-0.267,-0.19,-39.76,0.86,B_New
B_VWAP Reversion,XRP_USDT,2706,-3651.45,-1981.5,1669.94,59.0,-0.953,-0.177,-0.143,-38.63,0.84,B_New
B_VWAP Reversion,APT_USDT,1481,-2100.26,-148.68,1951.59,58.9,-0.971,-0.212,-0.218,-29.51,0.87,B_New
B_OFI Momentum,ATOM_USDT,2138,-4000.52,-2232.01,1768.51,43.9,-0.976,-0.261,-0.161,-43.67,0.84,B_New
B_Ornstein-Uhlenbeck Filter,LTC_USDT,3881,-4258.45,-1968.78,2289.68,52.2,-1.033,-0.279,-0.142,-45.19,0.86,B_New
A_MACD Momentum,UNI_USDT,2374,-4007.85,-2411.14,1596.7,37.0,-1.044,-0.347,-0.216,-40.19,0.85,A_Original
B_VWAP Reversion,LTC_USDT,3048,-4166.77,-2297.9,1868.87,58.8,-1.046,-0.205,-0.135,-46.1,0.85,B_New
B_Scalping RF Model (1m),DOT_USDT,4814,-3736.15,-680.61,3055.55,46.7,-1.052,-0.437,-0.207,-38.06,0.89,B_New
B_Scalping RF Model (1m),AVAX_USDT,4802,-4031.51,-1300.0,2731.51,46.7,-1.053,-0.454,-0.211,-41.69,0.89,B_New
B_Scalping RF Model (1m),NEAR_USDT,4573,-4039.53,-1497.5,2542.03,47.8,-1.054,-0.463,-0.202,-43.91,0.89,B_New
B_VWAP Reversion,ETH_USDT,2776,-3965.76,-2336.07,1629.69,58.4,-1.083,-0.205,-0.136,-41.32,0.83,B_New
B_Scalping RF Model (1m),XRP_USDT,6767,-4320.8,-589.42,3731.38,46.2,-1.089,-0.433,-0.146,-46.93,0.89,B_New
B_Scalping RF Model (1m),APT_USDT,3019,-2574.22,499.05,3073.27,47.3,-1.098,-0.465,-0.264,-30.51,0.89,B_New
B_Scalping RF Model (1m),LTC_USDT,7011,-4869.28,-1295.32,3573.97,45.2,-1.101,-0.468,-0.153,-49.88,0.89,B_New
B_Scalping RF Model (1m),ATOM_USDT,5793,-4551.65,-1089.89,3461.76,46.7,-1.101,-0.474,-0.177,-46.74,0.89,B_New
B_Scalping RF Model (1m),ETH_USDT,6752,-4601.32,-1146.47,3454.84,45.4,-1.103,-0.458,-0.144,-47.42,0.89,B_New
B_Futures Short RF Model,APT_USDT,302,-2335.44,-1188.73,1146.71,45.7,-1.147,-0.148,-0.289,-25.04,0.71,B_New
B_Scalping RF Model (1m),ADA_USDT,6753,-5049.17,-1629.28,3419.9,46.9,-1.154,-0.448,-0.153,-54.74,0.89,B_New
B_Scalping RF Model (1m),DOGE_USDT,5846,-4490.98,-1528.13,2962.86,45.4,-1.169,-0.427,-0.18,-46.36,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),LTC_USDT,4631,-4738.08,-2245.44,2492.63,52.6,-1.192,-0.333,-0.144,-51.34,0.86,B_New
B_Ornstein-Uhlenbeck Filter,XRP_USDT,3478,-4701.76,-2813.91,1887.85,50.7,-1.193,-0.3,-0.159,-47.91,0.81,B_New
B_Ornstein-Uhlenbeck Filter,TRX_USDT,3450,-4119.1,-1900.67,2218.43,46.9,-1.203,-0.335,-0.149,-43.52,0.82,B_New
B_Scalping RF Model (1m),SOL_USDT,4599,-4369.94,-1882.5,2487.44,47.4,-1.205,-0.474,-0.218,-43.7,0.88,B_New
B_Scalping RF Model (1m),LINK_USDT,5724,-5037.87,-2322.21,2715.67,47.4,-1.208,-0.5,-0.181,-50.71,0.87,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),ETH_USDT,4535,-4701.05,-2538.35,2162.7,51.1,-1.233,-0.344,-0.148,-47.61,0.84,B_New
B_Volatility Breakout (TTM Squeeze),ATOM_USDT,406,-3591.0,-2891.57,699.43,40.4,-1.239,-0.13,-0.162,-37.97,0.62,B_New
B_VWAP Reversion,TRX_USDT,2172,-4085.07,-2594.21,1490.86,59.3,-1.249,-0.212,-0.149,-43.32,0.8,B_New
B_Ornstein-Uhlenbeck Filter,UNI_USDT,2960,-4273.49,-2548.16,1725.32,51.9,-1.256,-0.337,-0.21,-44.78,0.83,B_New
A_Ensemble A (RSI+MACD+BB),SUI_USDT,1574,-2378.04,-1031.87,1346.17,40.7,-1.338,-0.545,-0.324,-26.67,0.85,A_Original
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),XRP_USDT,4246,-4993.29,-2911.94,2081.35,51.1,-1.342,-0.355,-0.158,-52.59,0.82,B_New
B_Scalping RF Model (1m),HBAR_USDT,5655,-5186.76,-2410.58,2776.18,46.8,-1.344,-0.551,-0.191,-54.94,0.87,B_New
B_Scalping RF Model (1m),BNB_USDT,6318,-5400.58,-2875.0,2525.57,44.6,-1.353,-0.481,-0.159,-54.95,0.84,B_New
B_Volatility Breakout (TTM Squeeze),SUI_USDT,174,-1934.46,-1534.27,400.19,37.4,-1.366,-0.154,-0.336,-20.52,0.59,B_New
B_Scalping RF Model (1m),UNI_USDT,4689,-5110.22,-2901.88,2208.34,47.3,-1.424,-0.503,-0.233,-51.1,0.84,B_New
B_Base RF Model,SUI_USDT,66,-1149.48,-956.54,192.94,31.8,-1.445,-0.1,-0.307,-12.96,0.42,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),UNI_USDT,3511,-5014.24,-3278.19,1736.05,52.0,-1.462,-0.404,-0.231,-50.35,0.81,B_New
B_Scalping RF Model (1m),BTC_USDT,6749,-4992.22,-1856.57,3135.65,43.3,-1.523,-0.578,-0.15,-50.88,0.84,B_New
B_Ensemble B (VWAP+Don+Kelt+Fund+OFI),TRX_USDT,4106,-4981.76,-2721.34,2260.42,47.5,-1.566,-0.422,-0.161,-51.81,0.81,B_New
B_Scalping RF Model (1m),SUI_USDT,2642,-3176.99,-1315.0,1861.99,47.7,-1.58,-0.643,-0.336,-35.49,0.85,B_New
B_Scalping RF Model (1m),TRX_USDT,5691,-5333.13,-2241.57,3091.56,41.4,-1.707,-0.693,-0.165,-55.72,0.83,B_New
